gene	Astrocytes	CThPN	DL CPN	Layer 4	NP	SCPN	UL CPN
Neurog1	0.8717014160065417	0.9599924471253451	0.905620989619778	0.9802838201655752	0.0699629578368492	0.8869242969962021	0.9993484515338196
Stat5b	1.0	0.9792592361710716	0.882165915063273	0.9741857509230506	1.0	0.9304662822145804	0.9989540733516648
Fezf2		1.0			1.0	1.0	1.0
Mbd2							
Ddit3							
E2f6							
Neurod6		1.0	1.0	1.0	1.0	1.0	1.0
Asxl1							
Tfam		0.999992462690602	0.9318048673772688	0.9787036378747096	0.8687652913128521	0.9694441538756724	0.9999760639186238
Sox2	1.0	0.742097934410352	0.7778870859634134	0.9429570616180122	0.0473150370600765	0.2880358507808415	0.9620751451117427
Uhrf1		0.9999999918789216	0.9999998733359574	0.99999999905152	0.9805391491924202	0.9999992986219308	0.9999999999975848
Sin3a							
Creb3l4	1.0	0.9799607369089216	0.8716883831039235	0.9642887022365292	0.1345814712352842	0.8361331912581879	0.998256831438879
Irf2							
Hivep1							
Dmrta1	0.9999993445854718	0.9999999999661896	0.9999999921234316	0.9999999999973528	0.946881892907904	0.9999999628293876	1.0
Nrip1							
Pias3							
Hivep2		1.0	1.0	1.0	0.9999999999999988	1.0	
Klf9	1.0			1.0	0.3122120231487855		
Erf							
Bcl11a	1.0	1.0	1.0	1.0	1.0	1.0	1.0
Nr3c1	0.999997753841776	0.2020394900301575	0.5103799294934797		0.999997753841776		0.972950877442134
Gtf2i	1.0	1.0		0.5876709290841166	1.0	0.9999974157037748	0.1025529376836194
Neurod2		1.0	1.0	1.0	1.0	1.0	1.0
Sall2							
Usf1		1.0	1.0	0.999999999986978	0.7758419117726798	1.0	0.9999999999999232
E2f4	0.9999943142006646	1.0	0.9999999999866508	0.9999999273029472	0.999339188284914	0.9999998766579636	1.0
Rela							
E2f2	0.9582277269870156	0.9998994137098576	0.9989461749870858	0.999963475919154	0.5958124656716841	0.998813703547133	0.9999999139533536
Hbp1	0.9999958770103176		0.8416131101864431	0.4513680774738062			0.3385902350180811
Rxrg		0.9833625452484802	0.959941029684946	0.9910653613942124	0.432563343837795	0.976687515248724	0.9971758720201072
Smad7							
Vhl							
Nr2f1	1.0	1.0	1.0	0.9999999999999992	0.9999999103123884	1.0	0.9999999103123884
Foxo1	0.9968014669907036	0.999998686763752	0.9988450262975844		0.6578417405103567	0.9921568264624538	0.9999723872388946
Klf2	0.9999855760464176	0.6082828525470918	0.9477085761515308	0.9987609556409612	0.8042224387193283	0.2880636587273232	
Ahr	0.6252093824733448	0.7918718670796643	1.0		1.0	0.1021503013885437	0.3852641094394421
Ebf1	0.352437345750472	0.8339575670065948	0.6245508407495703	0.8239309864108778	0.5854899451008934	0.589629954332253	0.941715837144366
Epas1		0.9374500995921752	0.8692424659173881	0.951450107941192	0.2038649830340195	0.8951235638949333	0.97383086051549
Rad21	0.9999626393097046				0.0371240997013995	0.2626324915349824	
Srebf2	0.9491203053617504						
Arhgap35							
E2f7	0.7895827643650544	0.8669080293850605	0.8481150315270147	0.950326549289444			0.9933976723578064
Maml1							
Eomes		0.9698308939070736	0.97492491111224	0.9970058545421296	0.5157677032500951	0.8587021075967054	0.9983856467253254
Gli2		0.9999891267209	0.9999205342776716	0.9999951580329348	0.872530845447164	0.9998510248080464	0.9999998768022024
Mta3							
Nelfe	0.9999999996765206	0.999999811989253	0.997143151979712	0.9999994734465	0.9658941066023512		0.9999747381834074
Smad3		0.7720745576361978			0.9187431485922106	0.2437734566752553	
Lmo4	1.0	1.0	1.0	1.0	1.0	1.0	1.0
Klf5		0.6274933478377437	0.9411967803110256	0.9986644690776164	0.791782139487649		
Creb5	1.0	0.999612755129772	0.993509407683967	0.999725841995689	0.3917475592607768	0.9617537716666492	0.9999987301223486
Mybl2		0.9252771088593258	0.8489628211257332	0.9279363019376684	0.1718315243096241	0.8182381615758784	0.966970740374323
Bhlhe41		0.650688993360846	0.973377278627807	0.9811584151202464	0.3568615928616477	0.9186972981512344	0.9843416823143276
Sp8	0.9954739143238872	0.9999998307492218	0.9999969518230556	0.9999999767469328	0.7361053557479138	0.99998730903458	0.9999999999993222
Pax6	1.0	0.8298859431439357	0.859925588199433	0.9732453997826164	0.9999945333209714	0.1300405208465099	0.3424167889036144
Prmt5	0.1056108756869654	0.9816819391922949	1.0	1.0	0.9458185052953392	1.0	0.9999999999999378
Ski	1.0	1.0	1.0	1.0	0.9989040575910586	1.0	1.0
Dmrta2		0.9863839599522553	0.95989216486121	0.624512141265738	0.9317625396586476	0.8327663546661694	
Elk1							
Uncx	0.9999402714700512	0.9999984460820568	0.9999641556367712	0.999999638132417	0.7614145158521637	0.9999509222392348	0.9999999999443624
Pou2f2	0.1674485025824297	1.0	1.0	1.0	0.9999941721686192	1.0	1.0
Fos	1.0	0.9988074993027432		1.0	0.8646639905312684		0.9999999999999716
Zscan26							
Chd2							
Bhlhe40	1.0	0.8712336402524611			0.86939671855902	0.7554068956661804	
Jun	1.0	1.0	1.0	1.0	0.9999999999874072	1.0	1.0
Suz12							
Nfkb1							
Sox21	1.0	1.0	1.0	1.0	0.9999964083978296	1.0	1.0
Klf11							
Foxo4		0.9242150303940482	0.8891634200001651	0.9573889858918412	0.0250628988725303	0.8367985228871981	0.9767433641459048
Nfe2l2	0.9999999999957798	0.9999999948448228	0.9999996748706756	0.9999999996117503	0.9092755498489872	0.9999996557226036	0.9999999999999994
Sox1	0.9999971266104776	0.9999999999999982	0.99999999997899	1.0	0.9789690383199804	0.99999999987924	1.0
Srebf1							
Maml2							
Thrb	0.856738278392446	0.97844338107475	0.8115290268338721		1.0	0.5716286024079398	0.9848455640034148
Bcl11b	0.9996797512816824	1.0		0.999997184028059	1.0	1.0	0.9999898309289946
Arid5b							
Prox1	0.0557399464973006	0.9008585731271128	0.8846485075022971	0.9502416626202648	1.0	0.8351325560569196	0.9879596155516046
Lhx2	1.0	0.9999999986869774	1.0	1.0	0.9981943835484742		1.0
Rora	0.8195674953029066	0.9501131407170436	0.6792270342041752	0.998697499301757		0.8089505846110062	0.7134767838550299
Usf2	1.0	0.999996136584471	0.9999999998240826	1.0	0.9792559338315032	0.9999940596943272	0.999999999999992
Zbtb14							
Srf							
Mxd1							
Crem							
Zbtb10							
Ezh2	0.9999324635600156	0.9743226615924336	0.1238034787658634			1.0	0.2509096735675911
Tcf12	0.9991365135205166	0.999983772729812			0.9962617586750412		
Lmo2	0.950606960615803	0.9311278179547354	0.8942573898474114	0.8543526754337261	0.0066912225800412	0.7946990943792942	0.849582414093111
Zfpm2	0.1960330902483668	0.995383410229007	0.9547547730856186	0.9450836813679764	0.995383410229007		0.9846568501105616
Rara							
Hipk2							
Bcor							
Nr1d1	0.9999999909406844		0.9999999999978794	0.9866415171293312	0.9866415171293312	0.9999999999255056	1.0
Mybl1	0.3648368035513242	0.9187717911057124	0.8062033887307508	0.9394807281752736	1.0	0.7875122472242823	0.9908104234037782
Foxj1		0.9942541323313016	0.9844652941711172	0.9927860621962664	0.5847240960244573	0.9802501228249264	0.999367104368074
Rgl2							
Klf10							
Gabpb1							
Zhx3							
Stat2							
Dach1		0.85382012005739	0.8002273746261305	0.950692780305937	0.2214862388679702	0.6269491525362508	0.9923903330473616
Zbtb38		0.99904746508231	0.9999982201691088	1.0	0.9999999820612716		0.999999911598682
Relb	0.1718251282121662	0.7875959651987516		0.323709562296977	1.0	0.6939037811188167	0.8916945317271314
Hdac1	1.0	0.9992733667781994			0.961034517635748		0.9130895461540318
Brd7	0.7451959295649453		0.2604191942913424	0.8776740714407392		0.9711599841307124	
E2f1							
Hmga1							
Nfatc4		0.9865023664664192	0.9512950568088684	0.9873541321462536	0.1290657565084526	0.9452463845686973	0.9989092299111096
Prdm16							
Id2	1.0	1.0	1.0	1.0	1.0	1.0	1.0
Ncoa3							
Mycn			1.0	0.9999999992395998	0.999326686838768	1.0	1.0
Klf6	1.0	0.0774269794346458	1.0	1.0		1.0	0.9999999738205724
Irf1		0.9975945962927456	0.9945182512027384	0.9985021803210306	0.5390075495767704	0.9934152021840512	0.9997181120096128
Kat7							
Pbx3	0.0576339485988084	0.9230737056723404	0.7146221664263144	0.9543377997405968		0.6703478697152306	0.9944422576140672
Nfatc3							
Smarca1							
Cdh8	0.8692837121404974	0.6508123674058308	0.9134267605127968	0.999997995455756	0.9986224168273384		0.9999999969524016
Ebf2	0.9945724334525348	0.9993393481190544	0.9962281048026738	0.9997878266906036	0.2876798540843166	0.9964639662033328	0.999999605487878
Nr1h2							
Hdac7							
Zbtb4							
Smad5							
Rb1							
Tfcp2							
Phf20	0.995705289990804	1.0	1.0	1.0	0.9999497478592974	1.0	1.0
Rxra	0.7232240005296664	0.9895628031195276	0.9859983919681146	0.9982840532888108	0.2884716763886575	0.982694533782854	0.9999859821497048
Foxo6	0.9804104488953318			0.6681056737981534	0.2641428528307133	0.9999995441904784	0.5837998335324945
Notch1	1.0	1.0	1.0	1.0	0.9999999999924968	1.0	1.0
Esrrg	0.8015625336314395	0.5022970981840653		1.0	1.0	1.0	0.8360867930437353
Btaf1							
Creb3l1	0.999950323470606	0.9999834280375024	0.9998971691312264		0.8447251384136021	0.999979399784921	0.9999999994604192
Atf3		0.7040982121565795	0.599893441542012	0.7869644221553982	0.4934969508190271	0.6130121380853505	0.951101534623881
Satb2			1.0	1.0	0.9999570481583396		1.0
Etv4	1.0	0.9847086587667186	0.9644450597830172	0.9942304508298636	0.2149476557611963	0.9679053904506298	0.9993941945049952
Arx	0.7347116895539243	1.0	1.0	1.0	0.999999999887384	1.0	1.0
Pelp1							
Zhx2	0.9898066181935624	0.9995713380251856	0.997490439096092	0.999601123141526	0.553856851393117	0.9951126292633288	0.9999977577833034
Mecom	0.8570449799404135	0.9694928898729152	0.9190533855661122	0.9797791056781692	0.0729458423061925	0.9086896710382932	0.999308187097953
Foxj3							
Zbtb18		1.0	1.0	1.0	1.0	1.0	1.0
Nme2							
Nab2	0.9680130835964476	0.9422841646699204		0.8727045355243137	0.9680130835964476	0.9901225994308588	0.9991989497333604
Dbp							
Heyl		0.9397942445940182	0.9057857350907842	0.9578295408901476	0.2038649830340195	0.9094516315099282	0.9810705389751896
Stat3							
Tgif1		0.9554871118229542	0.920371579018878	0.9690494972783316	0.2155972678113995	0.9105484542453286	0.985721515574883
Fosb							
Tbp							
Egr4	0.9415667514517918	0.986371227115836	0.6988861403556086		0.2226077455067786	0.9576944394838576	0.9983191254785376
Nr4a2	0.7823197135137516	0.9982568561775464	0.5517692368893043		0.6209321712899545		
Tcf7l2	0.9999868070828616	0.92471617472558	0.8806079071831896	0.9715547808409662	0.3938377863902568	0.8536251962201037	0.9958161853548084
Abl1							
Meis1	0.9609117247021884	0.9680177223590476	0.9166757146485824	0.979815995211232	0.0338758808441008	0.9171060897370378	0.9976696926966722
Hes1	1.0	1.0	1.0	1.0	0.996646851369	1.0	1.0
Sox6	0.9999999749820808	0.9996793344817576	0.9946370096649156	0.9999731633251904	0.2309969962287026	0.9955370146145892	0.9999999302086006
Creb3l2	0.9827102979745974	0.7348880840773002	0.7122498000498558	0.8342382127624697	0.9827102979745974	0.5501765313098725	0.9752481612918346
Kdm5b		1.0	1.0	1.0	0.9999999753035316	1.0	1.0
Atf5							
Arid5a		0.9999974862824736	0.9999535257147268	0.9999989669154924	0.8862946411624052	0.9999595612437474	0.999999972944675
Tfe3							
Olig1	1.0	1.0	1.0	1.0	1.0	1.0	1.0
Arid4a		1.0	1.0	0.9999999999999382	0.9999809548917769	1.0	1.0
Egr1	1.0				0.2110288136381146		
Patz1							
Mycl	0.9999929809349104	1.0	1.0	1.0	0.9999996333763296	1.0	1.0
Sirt6							
Cbfa2t3	0.2304637278170496						
Nfatc2	0.9919445935332508	0.9999999999984118	0.9999999997070668	0.9999999999991354	0.9919445935332508	0.9999999997523824	0.9999999999999998
Elk3	0.9997497613948378	0.999793423586492	0.9989595715310432	0.9998859635125672	0.6036855505065983	0.9991513371084516	0.999999994173184
Rarg		0.0267811695465453		0.1452482941175241		0.0249127799842285	
Pml	0.0893221911974317	0.9978039204003136	0.9477396194770512	0.9230903798875878	0.3218254347869109	0.954148572065562	0.9999117397351008
Tbl1x	0.703692865303847		0.458389502463034	0.9972777657247568			0.9989002320254262
Sf1	0.4872235807003703		0.9974123421624624	0.9999260552834194	1.0	0.999999999953638	0.9974071435348422
Hlf		0.5285157564339641	0.5562660129649021	0.7879327712315244			0.5934327880803136
Nrf1							
Egr2	0.9520924734962803	0.8839872166283342	0.1754992226594336		0.9520924734962803	0.6428439785568119	0.9121526376287662
Tfap2c	0.9999999860261712	0.7909054909067939	0.7631995153606601	0.9520022573848694	0.9999999860261712	0.6383469038133325	0.9891330740186484
Id4		0.9993403751755736	0.9998251944868788	0.9999993722255872	0.6415570595787574	0.8857984752866145	0.999826933152914
Rfx5	0.0226954319757946	0.2615267390157658	0.591808352113051	0.5491404356433123	1.0	1.0	0.966750533351278
Ldb1							
Dnmt3a							
Hey1	1.0				0.0479544634265152		0.9999786214168502
Tbl1xr1							
Smarca5	0.9999999271018756			0.6192975765897963		0.9999996995223428	
Hif3a	0.9867736167399204	0.9996241803121874	0.99826053813678	0.9999320269148256	0.4380623369831167	0.9859931850159476	0.999999996834189
Tcf3	1.0	0.9999999996574016	0.9999977703150016	1.0	0.9919769713068828		0.9999999969404526
Sox9	1.0	0.9990821205052114	0.988196961353242	0.9994851106757304	0.31068561704628	0.965295197170288	0.9997830835776784
Foxk2							
Sp1							
Kat2a							
Hsf2							
Myt1	0.6808478260937569	0.4957897086172608	0.6920112198931372	0.8360942771779132	0.9479831781195776		0.8817735571134561
Bcl6	0.1869174793233302	0.9999536828910912	0.9966830505245534	0.9967752421043692		0.9966830505245534	0.9999096452592484
Skil							
Zmiz1	0.9999999999993048	0.9999907711491532			0.999988565559126	0.9988802548815916	
Klf15	1.0	0.999142154657874	0.9990135111747608	0.99980773674277	0.5556884240900236	0.992879713220926	0.9999999241798933
Aip		0.9999998286749048	0.999999999828761	1.0	0.8580231385813951	0.9999999999999808	0.99999999999999
Sirt1							
Meis2	1.0	1.0	1.0	1.0	1.0	1.0	1.0
Prdm2							
E2f8	0.9941721905395212	0.9999999890562316	0.9999995237485354	0.9999999991580736	0.8922839768863339	0.9999986684717596	0.9999999999999976
Ets2	0.2511783802469567			0.9347823354482608	0.4902437157958572		
Myc							
Tbr1	1.0	1.0	1.0	0.9999251342631712	0.9999999989669246	1.0	0.9999999999999986
Ncoa1							
Cebpg				0.8196131346441511		0.999999969387705	
Trim62	0.1029578466738875	0.965168120113297			0.348376299633982	0.8181427519013121	
Zzz3							
Nr2e1	1.0	1.0	1.0	1.0	0.999999999974984	1.0	1.0
Fhl2	0.9950935064210472	0.7317386748131458	0.999131204763246	0.9999999998577076	0.8512612664092725		0.9999999999999952
Neurog2	0.9246208456605906	0.4351085933079124	0.914672032946181		0.9099589293563626		0.7743030562877296
Dnmt1	0.9999998690127556	0.9999999921937448	0.9564415783703476	0.885992827280315	0.6485772504422896	0.9981392987714676	0.9999941795992184
Yy1							
E4f1							
Nr4a1	0.9999999999999462				0.0397706998481325		
Id3	1.0	1.0	1.0	1.0	0.9991503192849802	1.0	1.0
Nhlh1	0.9999999423074282	0.9999999968685652	0.9999999361077432	0.9999999995713262	0.9542441926503604	0.9999995005868112	0.9999999999989956
Elf1	1.0	0.8954385912618772	0.7081283369546925	0.7321524279237721	0.3891210841815866	0.1683883016565424	0.9583750007989
Thra	1.0	1.0	1.0	1.0	1.0	1.0	1.0
Nfil3							
Mef2d							
Etv6		0.7441159222526399	0.3040936589676589	0.0168671812727572		0.0243448284043764	0.5603589359532477
Pknox1							
Pou3f2	1.0	1.0	0.9999999998511012	1.0	0.9999920974138552	1.0	1.0
Neurod1	0.8375212579042409	0.733439431492457			0.8695396612961058		
Foxm1		0.9833115043286652	0.9639067576811674	0.9869595121979132	0.432563343837795	0.9582250489703578	0.9968812345938258
Stat4	0.9686422584546528	0.996319675846682	0.980952678107915	0.9961395495810172	0.2186481504887226	0.978830425319964	0.9999790958341568
Hdac4							
Hey2		0.9727430862843518	0.9397330998948096	0.9795095950741048	0.3492580295324445	0.9502746276331075	0.9915279937734648
Emx2	1.0	0.9999999929226554	0.9999998846615774	0.9999994859969334	0.6953610240932602	0.999908571011551	
Fosl2	0.9415400012477638		0.960557647729094	0.8962663012926633	0.960557647729094		0.9983454806519022
Atf1							
Bach2	0.9999333136108064	0.9821970500161092	0.9999966182615508	0.999755029808264		0.9999999962825392	
Junb	1.0	1.0	0.9999999999396626	1.0	0.0276422616198493		
Satb1		1.0		1.0	0.9999999999993888		
Nr1d2							
Sp3							
