gene	Astrocytes	CThPN	DL CPN	Layer 4	NP	SCPN	UL CPN
Gm8281	0.8760398680034159	0.2201433494772524	0.98150303706464	0.9998878834616576		0.9779306167812314	0.8287539092206189
Fam109a							
Trappc2l	1.0	1.0	1.0	1.0	1.0	1.0	1.0
Atr							
Cyfip2	0.9999999816206104	0.9999975214771432	1.0	1.0	0.9999270990058474	1.0	1.0
Grk6							
Zmat1							
Zc3hav1l							
Crat							
Rbl1		0.9805371277093108	0.9728891026460952	0.9906072534987488	0.3767227482978867	0.9501768551642872	0.9971618609092716
Pfkm	0.9999971571202032	1.0	1.0	1.0	0.9984338326317114	1.0	1.0
Chchd6	0.999999902550778	1.0	1.0	1.0	1.0	1.0	1.0
Ccdc120							
Dync2li1							
4430402I18Rik	0.5622498061000543	1.0	0.9999999999999756	1.0	0.9964549751785008	1.0	1.0
A930012L18Rik	0.6464176052502457	0.6102650458006618	1.0		1.0	0.6667859175217895	0.9169437442400672
Daam2	0.9817897764956628	0.9999999991187732	0.9999999550500088	0.9999999997258175	0.9817897764956628	0.999999976262402	0.9999999999980292
Stxbp2							
Ptdss1							
Lrrtm4	0.9993868751876608	0.9999999033099636	0.9532992371000092	0.9984062645110028	0.3601344864867062	0.9999939470811664	0.999992442294869
Mllt10					0.3623212513045549		
Ddx39	0.9999899639746742		0.2833296016467742	0.9999186072655564		0.9999999960616802	
Hs2st1	0.4947406901270624	0.9695066809644765	0.988912953282591	0.4804447037879963		1.0	0.9925268520596272
Sept10	0.999772652445078	0.9999999999842192	0.999999993936952	0.9999999999999554	0.9788415456581484	0.9999998618155964	1.0
Rnf115	0.9999996987328232		0.6927971697107516	0.9781033129213532			
Spata6		0.9999605604454744	0.999770623396604	0.9999662282391824	0.7366437375167225	0.9997181987925128	0.9999978086899932
Pcyt2	1.0	0.9999998969964116	1.0	1.0	0.8026891932090519	0.9999999999999968	1.0
Csf1		0.9999853215670096	0.9998492654853848	0.9999915029063732	0.8426806443843059	0.9998395513630688	0.999999410785728
Kidins220		1.0	1.0	1.0	0.9999999996307812	1.0	1.0
Trp53inp2			0.999999768040428	1.0	0.5111978211248434	0.9999999999995072	0.9999999999977656
Shd			1.0	1.0	0.7641718415267956		0.9999999999999996
Dnajc5	0.9999999463289488	1.0	1.0	1.0	1.0	1.0	1.0
Chst7		0.9997131502585598	0.998409192503584	0.9997085878178156	0.6538517122190118	0.9967600443781378	0.9999928431800172
Brox		0.9999999999999994	0.9999999980428556	1.0	0.99999655807396	1.0	1.0
Itga2b	0.3093424086115586	0.0295369476358959			1.0	1.0	
Tm7sf2							
Coro1a	0.9999999998101746	1.0	1.0	1.0	0.9999150122898984	1.0	1.0
Pdcd4	0.9976896805619778	0.7917666723758463				0.9657019418367968	
Gstk1	0.9732763518970424	0.9445693802371472	0.9101529236421289	0.9709514754796186	0.1314265129174318	0.8052223925373657	0.9926954271951836
Lrrc3b	0.9670251076398194	0.8444166835631035		0.970494728856505			0.900245635720204
Msrb1		0.9729567833107589	0.9736549036225612	0.9999961735088206		0.999999750125305	
Hectd3							
Gsg1l	0.9964670637734582	0.9999999045710132	0.9739188983029456	0.99668460077187	0.7423246111542607		0.9959923373778348
Tmem55a	0.9999705549567152	0.9118463557472348				0.4334931809203112	
Alg1							
Blvra							
Rdh11							
Xpr1	0.9940445913098166	1.0	0.9997503293383964		1.0	1.0	0.999999998904276
Tmem150c	0.7737112357835048		0.9999999971832672	1.0	0.9966928463784086	0.9998893688817968	1.0
Adcy2	0.5371998904866859					0.6796110926432435	
Sorbs3		0.969363576367451	0.9191023145443218	0.96719273674806	0.0956031201726637	0.8955643180932858	0.9984405240138003
Bub1		0.9727490517253442	0.945658985767522	0.9817155153085678	0.3492580295324445	0.940804528730928	0.993720056158616
Mcc	0.8087730159265805	0.300700726140418	0.4579109497216264	0.0878103605318912		0.5695387689961183	0.933453981230211
Acvr2b	0.9998809987458384	0.99913956915007	0.9988502779193053	0.9999994678713748	0.7248576814988932		0.9999999943068468
Rnf8							
Figf	0.999999999999974	0.9999999999998198	0.9977691015079136	1.0	0.9977691015079136	0.9999999999972068	1.0
Sfxn5	1.0	0.9961908198007112	0.9990046842398642		0.9014183535747292	0.9470079953532488	0.9682565799094894
Dlgap2	0.8025803346542327	0.31813463603748	1.0		1.0	1.0	0.8537271315973505
Noct							
Rasgef1b			0.9390128636092352	0.9901140539456046	0.1645699103930036		0.9991657766158508
Lipe							
Akr1b8	0.7153575237022431	0.9443681855365352	0.7841617625596506	0.8861987795309423	0.0307655406197635	0.829146910398479	0.983735935527882
Cfap36	1.0	1.0	1.0	1.0	0.9999999750825146	1.0	1.0
2500002B13Rik	0.6144861625469815	0.9997812238687196	0.9802179139651044	0.9992222959490952	0.3415142496734574	0.9697654791565744	0.9999996798332204
Sptbn4	0.450346922939994		0.3711426535387812	0.9386498377462904		0.5348307993933892	0.4149151645824186
Cbr3	0.999961250783921	1.0	1.0	1.0	0.999961250783921	1.0	1.0
Postn	0.8501215660034067	0.8858105218805967	0.747562009321105	0.83057944069307	1.0		0.9410779441702496
Chac2							
Tmem8b							
Slc7a14	0.0940228323288128			0.0765154869631032			
Slc6a6	0.9999999999957278	1.0	1.0	1.0	0.9996341655987676	1.0	1.0
Hunk							
Fbxo44							
Wdtc1							
Plcxd3	0.828920810156137		0.9773246384613552		0.5300090160715272		
Slc35b2							
Spats2							
Cog1							
Ctsd	1.0	1.0	1.0	1.0	1.0	1.0	1.0
Mpv17l2							
Cldn9	0.6993314453142179	0.8589228301489823	0.7510515426828233	0.8948896438710392	1.0	0.7455453431676962	0.985359241015069
Cbarp		0.5309994368434993	1.0	1.0	0.5115796444211389	0.9999999999999508	1.0
Ehbp1	0.9999951883027656	1.0	1.0	1.0	0.9999951883027656	1.0	1.0
Nup98							
St3gal6	0.2101142401198462	0.6534929644585218	0.9124897922319624	0.947207754801508	1.0	0.7943668060430448	0.9983371207492944
Dlx2	0.8294390808476323						
Tenm4	0.9991860219467138			0.8660757907766972		0.9999970086265167	
H19		0.998673292671574	0.9901344420019318	0.9988613552551512	0.4161234578706284	0.986282003030172	0.9999990587004064
Ppp3r1	0.7652795729365477	1.0	1.0	1.0	0.9999999999999996	1.0	1.0
Dusp2	0.7607485078027058	0.2061695059988331		0.4933614211532704			
Zfp410							
Tmem56	0.5658557126581798	0.5245944896406435	0.2259063128832975			0.2191903950427222	
Pcnt							
Sstr1	0.7745817762582526	0.8872356821394115		0.0933105389917925		0.9610115437454164	0.9885869567275416
Golga2							
Tmem164							
Topbp1	0.999999999977458	1.0	1.0	1.0	0.9996520599019406	0.999999999993875	1.0
Mospd2							
Rims3	0.9502117794517936	0.9478596486729298		0.6873280089432066			
Zfp524							
Car2	1.0	1.0	1.0	1.0	1.0	1.0	1.0
Plekhf1	1.0	0.8589013006684704	0.7596213425593854	0.9003045090477692	1.0	0.7540682892816679	0.9867201235080708
Cmip		1.0	1.0	1.0	1.0	1.0	1.0
Vstm5	0.4891427147322279	0.0902554901596116			1.0	0.3054874132892218	
Crhr1	0.6158162154811286		0.57312000225867	0.9931384914580274		0.9319676382162222	
2210408I21Rik							
Med21	1.0	1.0	1.0	1.0	0.99866191209127	1.0	1.0
B4galt6	0.9988411701262648	0.9999696754649752	0.99999999632771	1.0	0.2052505651028756	0.9999999690458508	0.9944430077996074
Gnptg							
N4bp1							
Fuom	0.7254703597107768	0.9994452455340496	0.99814491245289	0.9929447634392152		0.8940361438331096	0.9999996304531564
Siah1a		0.8169162599998115	0.7357425355210279	0.7387189079342059		0.9999999999830704	0.7532598364031026
Btbd17	1.0	0.9630951468408452	0.9312405487052208	0.9896361987828108	0.3056191906307427	0.9168887927183682	0.9933408215756312
Sidt2							
Tmem41a							
Gprin1	0.8837314824067509	1.0	1.0	1.0	0.9999999976522556	1.0	1.0
Dlgap3	0.4750475764411604		0.9153960505990189	0.2650609028119652		0.5296697963049092	0.2933350949346586
Cdkn1c	1.0	1.0	1.0	1.0	1.0	1.0	1.0
Slc25a22							
Fat3	0.9907054996615484			0.9999999999998002		0.9999965789836304	
Gsn	0.8983529120726659	0.7055682114472759		0.0515165980429732			
Sclt1							
Hras		1.0	0.999999999925588	1.0	0.9326059590909368	1.0	1.0
Msi1	0.8861125568979227		0.6154040975998323	0.8086014838723435		0.9970357917393052	0.6959338103933499
Rasgrf1	0.9988889172352312		0.996997786513059	0.9998930260335324	0.7129046547408802		0.9999955173981536
Slco5a1							
Rnf123							
Nln							
Gm29260	0.9999998636061236	0.9763202756002106	0.8660802873378786	0.1741175802107514	0.0051996014097056	0.7203919587664303	
Tctex1d2		0.8459056836649295	0.9804992457168668	0.999999513093098	0.949520404164078	0.9999999999756026	0.5730015744888501
Gdpd1	1.0	1.0	1.0	1.0	1.0	1.0	1.0
Efna5							
Pten	0.9998054425689156	0.9998339610426716	0.998353471245475	0.9999999999992252	0.9952322388940188	0.9999999999995222	0.8115780245182838
Jarid2							
Ikbip							
Arhgef2		0.1830908282887979				0.9848120565171764	
Tmem203							
Klc1	1.0	1.0	1.0	1.0	1.0	1.0	1.0
Klhl13							
Tnpo2							
Cadm2	0.9999999999258948	1.0	1.0	1.0	0.9999999999999344	0.9999999999640328	1.0
Cers2	0.9999988065802532	0.5367049525617593		0.1184724908931286	0.8661881192104506		
Ccdc138							0.2503736828120496
L3mbtl4	0.747832701716459	0.7642442154000437	1.0		1.0	0.1222517635416787	0.7728020657563676
5031439G07Rik							
Tspyl3		0.9781596796110468	0.9989412406454145	0.9999993100750052	0.9084144967128308	0.9965760964324016	0.9999828009663608
Pex13	1.0	0.3839254469553664	0.9627767681222228		1.0	0.8560933002842933	
Mpped1	1.0	1.0	1.0	1.0	1.0	1.0	1.0
Flrt1	0.5014945781167404	0.9929056427909116				0.9136514458687356	0.9987964963912184
Kcnd2	0.0765414872788466			0.9641396714209528			
Nup37		0.9999947962954968	0.9957518866221527	0.9997633863842884	0.832026775217696	0.9862904848490844	0.9999922264831173
Agrn							
Stmn3	1.0	1.0	1.0	1.0	1.0	1.0	1.0
Sp2							
Hmgcll1							
4933407L21Rik		0.933130159851084	0.875203552159645	0.9721661097640368	0.2653015585287719	0.8835944740053268	0.9931671597629258
Qpctl							
Simc1							
Tex9							
Enpp4							
Nme6							
Hn1l	0.9294713582647128	0.9999999999541468	0.9571022217824336	0.9749474823252676	0.6174669201710266		0.9999999993627066
Gm26737		0.0807863154886338	0.1412254445863876	0.9922085701961364			0.9998979422732152
Prps2	0.7335332700320047		0.5093559924439806	0.9393933209211112			
Heatr5a	0.1224856323527527			0.1658074132249507			0.1270711841640484
Qtrtd1							
Cdc42ep2		0.9999999999919756	0.999994029055252	1.0	0.4089393333236958	0.9999999999979874	
Alox5ap	0.8518792468130831		1.0	0.5382989448978392	1.0	1.0	0.7790298918038944
Bphl							
Npr3	0.9324394060652154	0.5818796612137489	0.8695949650269206	0.9377690555603552	1.0		0.9817137677696416
Pex5							
Gm14662	1.0	0.7510963169324065	0.6326118540437583	0.8113061880764315	1.0	0.6281197366861898	0.9559211563150048
Cep85							
Necab1	0.993020126025347	0.9999997549259474	0.9787180172614044	0.99999999994229			
Lrfn5	1.0	1.0	1.0	1.0	1.0	1.0	1.0
Pou2f1							
Glrb		0.7684129819444687	0.9999899865932848	1.0	0.7265983970796319		0.9999995772740352
Gsr	0.9934257780782756			0.6192975765897963	0.9774556408165114		0.8984727838270603
Kcnk1	0.9999820722270232	1.0			0.2655744950832593		
Tmem14a							
Mms22l							
Abi2		1.0	1.0	1.0	0.9999999999998842	1.0	1.0
Tmem17							
Ccnd3	0.9999999882635254	1.0	1.0	1.0	0.9999999882635254	1.0	1.0
Mkln1os	0.2551629458896005	0.3503740878798487				0.7839788224934992	0.099389242616535
Tsc22d4	1.0		0.9639358557220974	0.9999970840854828	0.9851988949977896		0.9999999981457062
Ppm1l	0.9999999794906926	0.9999999999998794		0.6123119171681122	0.9812534148071616	1.0	0.9990204472343144
Setx							
Chic2	1.0	1.0	0.9999999999999796	1.0	0.9997223938746064	1.0	1.0
Sirt5							
Rcn3	0.999999999999634	1.0	0.9999999999996684	1.0	0.9988402645013724	0.3034129958126592	
Hspa4l	0.9999997989997504	0.8841148233779632	0.9895501904267496			0.6014077081538405	0.0003067746986235
Nceh1	1.0		1.0		1.0	1.0	0.762671244689738
Arntl							
Arhgap33	0.9999999736475834	1.0	1.0	1.0	0.9999999999997118	1.0	1.0
Xpot							
Smpd2	0.9999999958356018				0.0036758631615166	0.1621310960793544	
Mapk12		0.8289291277351476	0.566696771324705	0.6225257751744863	0.5794039688222146	0.7570713106672077	0.9636581281682718
Alkbh2							
Gypc		0.8458461447958721	0.7914065053853343	0.8955404930211613	0.3144318538789458	0.8018350657657867	0.9669603390099644
Cnr1		0.3809963932528705	1.0	0.999969972467708		0.9999999999999994	0.9999999999999865
Pvrl1		0.95664567742224	0.9194339520255416	0.9999891446957389	0.5257895877864189	0.8344343756052027	
Ptger3	0.8268867446931529		0.9998260761391414		0.8359899490181955	0.7971242227097506	0.5891045570522702
Gm27217	0.6948603077237838	0.9287497556083848			0.1498197349346546	0.7763414016693573	
Xylt2							
Rbck1	0.6768385694652872	0.9999935863991796	1.0	1.0	0.7390637501766856	1.0	1.0
Gcnt2	0.8093800034473655	0.8533915945318714	0.4020300499038837		1.0	1.0	0.8681072209660609
Pgm1							
Mad2l1		0.999999923497088	0.999987327046458	0.999409749499208	0.9770024197433688	0.9999333935755412	0.9999999993931672
Ap4m1							
Ppfia4	0.5966735586473252	0.9975231938962756	0.9538073790485048	0.2979504571827074			
Gnptab							
Syn2	0.0363791893953509		0.8473862285483751				
Cdc20		0.7820798949318601	0.6170937959958096	0.9117508891786263	0.9886235187078776	0.2892683606236713	0.9726067451399404
Tyw5							
Otub2							
Commd9	1.0	1.0	1.0	1.0	0.9978819400809864	1.0	1.0
Nol3	0.7256928653151433	0.5562032446775664	1.0	1.0	1.0		0.6503972206114705
Zbtb25							
Kcnab1							
Nfya							
Sema6c	0.6349850946491122	1.0	1.0	1.0	0.9999998795749088	1.0	1.0
Btbd9		0.0146517795563885		0.864795833739201		0.9846985580287884	0.794878429731421
Rhbdd1	1.0	0.8253616424879441	0.6643050368301915	0.8672439038571709	0.0184077768694077	0.6756745724148805	0.9551479986834096
Fam46a	0.7014631356315376	0.9950241721782688	0.9709205627560172	0.967041103931898	0.2806528945645451	0.959594252867819	0.999603464718954
Bcl2l12		1.0	1.0	1.0	0.9999976231143016	1.0	1.0
Mre11a							
Rcl1							
Spock2		0.9999343369019068	0.9999999987865472	1.0	0.9788867237649076	0.999301282139202	0.910408075111428
Slc1a3	1.0	0.7788645400546197	0.9999379809539471	0.9695075141293276	0.1470335631667518		0.9961938001936196
Evl		1.0	1.0	1.0	1.0	1.0	1.0
Txndc11							
Aldh1b1	0.99999318272807	1.0	0.9999999999999988	1.0	0.999988411248722	1.0	0.9999999999999994
Ddx25	0.9998920609874844	1.0	0.8971581143507916	0.9999949442135464		0.9849424065401604	1.0
Ripply2		0.346950755670852	0.1312361742299015	0.4978667985960345		0.0223832715232199	
Nhlh2	0.9990774268575494		0.9941982585016864	0.9998944442437564	0.9981457069317508	0.9199541840882254	0.9999954463775832
Ints1							
Amigo2	0.8531234030893152	0.1551197615285945			0.2311505608063546		0.9163430409231468
Tsen15	0.9999998708377622	0.9956536792871676			0.8879025254018847	0.9999147802797876	
Trappc9							
Fbxl2	0.8734628624431862	0.9995173301443722	0.9995818806214354	0.9999999999506176		0.9999999958035126	0.998706269487534
Lamb2	0.9886180071525474	0.9999971045147478	0.9998520556988788	0.999999484983624	0.7048039722645955	0.9998075360961132	0.9999999999975306
Mxd4	1.0	1.0	1.0	1.0	0.9999065247065388	1.0	1.0
Rnft2							
Lzts1		1.0	1.0	1.0	1.0	1.0	1.0
Arpc1b							
Ddx51							
Xrcc4							
Pard3b		0.9999242728582326	0.9991804723669616	0.9999676784335378	0.6069429661963766	0.998614080572335	0.9999995752905104
Sdc3	0.9987198635510792	0.9999999999999992	1.0	1.0	0.9998241064572932	1.0	1.0
Cdc23							
5730409E04Rik	0.9722018290406064		0.99963310798576	0.9999999916451549			
Tspan2		0.3598042710306965					0.1277597504129519
Podn	0.661512697464285		0.5124712566371351	0.8858494419395165	1.0	0.722196159941537	0.9377168872413292
Pir		0.9997839674993032	0.9987240149767324	0.9998820312165864	0.7330335864233297	0.9949918062250184	0.9999934532354978
Pnp	0.99314938090422	0.9999999757292432	0.999988224542526	0.999999809376005	0.8072176269766468	0.9999135100625128	0.999999999999872
Rnf44							
Nhej1							
Atf7							
Ptpn5		0.9989959137076336	1.0	1.0	0.9935380336856072	0.9999999795452	0.9999999997430884
Chd5	0.8241014214286877	0.999991851100414	1.0	1.0	0.9998932826861188	0.9999999999861942	1.0
Tspan4							
Yap1		0.9988155498525592	0.999468280871736	0.999999221747074	0.3713738077176334	0.999663731497302	0.999999999765491
Rnf2		0.9974025637620014	0.9999999999999184	1.0	0.9999510714109706	1.0	1.0
Serpinf1		0.9999916775550156	0.9999490670913984	0.999995541109734	0.8695273210481426	0.9999469244360626	0.999999851804322
Nxph3	0.999999796803568	0.999999999999542	0.999998163186952	0.999999741883136			0.9999998732784328
Tagln		0.9992062908066508	0.997808572818703	0.9995859423150594	0.6357497755382588	0.99799998689685	0.9999530026103696
AI849053							
Dmtn	0.999999999826412	0.998638868980201	0.986849938240896	1.0	0.7569233725064541		
Cmtm4							
Nmb		0.9700631190312436	0.9455986957618482	0.9756434511695328	0.1898180704478707	0.8603036539402376	0.9939805349024604
Tmtc3							
Sox3		0.9175614212338906	0.8796323660915211	0.943705498699022	0.0165459949936821	0.7737053508082132	0.9681026344665996
Rrp8							
Snapc4							
Ankrd9							
Samd10							
Ece2							
2610037D02Rik							
Trappc6a							
Palmd	0.2574600553450622	0.9517427143928194		0.1231319974208202	0.1422060923988557		
Dnttip2		0.6972615930488363	0.9779950966828008	0.7016756129513116	0.6780184644944938		0.9667693425871724
Mafb							
Magel2	0.998583094868092	0.9862566256519246	0.9945639608080006	0.999406945974934	0.3979367750960969	0.9690241847215484	0.9999476102486152
Smtn	0.3783542006678431	0.995390725767416	0.974929458469886	0.993842010818163	0.2892842618558373	0.9593019425009648	0.999833958423679
Dcaf12l1	0.3061679994819251		0.1718637294909831	0.8205322360280776			
Mphosph10							
Syt9	0.1496207758128901					0.0166824182755079	0.8229815349931893
Kcnq4	0.9397235125098958						
A330008L17Rik	0.1965888358687513	0.8410503130565127	0.1963412969737547			0.3434430773096313	
AA387200	0.7655244446076723	0.2998729944453587		0.0104909257065013			
Ubp1							
0610009L18Rik							
Snph	0.60384048542041				1.0		
Zfand1							
Scarb2							
Kcna2	0.8058948338584482	0.1561304388495996	0.234731434461314				
Zfp518b							
Ccser2	1.0	1.0	1.0	1.0	0.9999999955626092	1.0	1.0
Cdkl2	0.7412965069032231	0.8791275218391811	0.9426991454926722	1.0	0.562939836710393	0.9999999301195784	
Ssh2							
Mesdc1							
Ppp6r3							
3110099E03Rik		0.999999879010256	0.9999982755693348	0.9999999624040156	0.9468836288719964	0.9999980187929416	0.9999999990076922
Ubiad1	0.6407536542298258		1.0	0.4471989313644315	1.0	1.0	1.0
Usp25		0.9621326751400484	0.857495323038504	0.4170950008634472	0.4062997845175081	0.5935944855351352	0.7062662333849821
Pqlc1							
Acads	0.9999999999950004	0.9999999975259918	0.9997514304222044	0.999999984663764	0.8338892427175275	0.9997231604998684	0.9999999999999843
Eif4e3							
Lgals8							
Vegfa		0.5166586121606567			0.570518799410233	0.0072564654035741	0.1944870339057864
Usp11							
Ybx3							
Acsbg1	1.0	0.8668100562083596	0.7662157261578568	0.5309413197895897	0.915691272468463	0.8523294778721929	0.9661482960253904
Cmc1							
Mpst	1.0	0.8821072173120917	0.9999999996140296	0.9656707241372048	0.9289147310444918	1.0	0.9833330177381436
Sh3bgrl2							
Kdm2b		1.0	1.0	1.0	0.9999998317090746	1.0	1.0
Slc41a2	0.3262592828315905	0.6627948533441141	1.0		1.0	0.1769716937423078	
Gk		0.0647436465645815		0.1189070390074126			
Coro7							
Nelfa							
Ccdc166							
Snx13							
Sh3kbp1							
